,establecimiento_id,provincia_id,provincia_nombre,departamento_id,departamento_nombre,origen_financiamiento,tiene_terapia
10494,50181262139239,18,CORRIENTES,126,SALADAS,estatal,False
10495,50181682339248,18,CORRIENTES,168,SANTO TOMÉ,privado,False
10496,50180492339250,18,CORRIENTES,49,ESQUINA,privado,False
10497,50181192739257,18,CORRIENTES,119,PASO DE LOS LIBRES,privado,False
10498,50180212839258,18,CORRIENTES,21,CAPITAL,privado,False
10499,50180212739259,18,CORRIENTES,21,CAPITAL,privado,False
10500,10420772153022,42,LA PAMPA,77,HUCAL,estatal,False
10501,10420772153027,42,LA PAMPA,77,HUCAL,estatal,False
10502,10420702153028,42,LA PAMPA,70,GUATRACHÉ,estatal,False
10503,10420282153031,42,LA PAMPA,28,CATRILÓ,estatal,False
10504,10420772153033,42,LA PAMPA,77,HUCAL,estatal,False
10505,10420982153034,42,LA PAMPA,98,LOVENTUÉ,estatal,False
10506,10421262153039,42,LA PAMPA,126,RANCUL,estatal,False
10507,10420562153041,42,LA PAMPA,56,CHAPALEUFÚ,estatal,False
10508,10420212353046,42,LA PAMPA,21,CAPITAL,privado,True
10509,10420212353047,42,LA PAMPA,21,CAPITAL,privado,True
10510,10420212353048,42,LA PAMPA,21,CAPITAL,privado,True
10511,50421052153055,42,LA PAMPA,105,MARACÓ,estatal,False
10512,50420772153064,42,LA PAMPA,77,HUCAL,estatal,False
10513,50420212153076,42,LA PAMPA,21,CAPITAL,estatal,False
10514,50421332153082,42,LA PAMPA,133,REALICÓ,estatal,False
10515,50420212153088,42,LA PAMPA,21,CAPITAL,estatal,False
10516,50420982153090,42,LA PAMPA,98,LOVENTUÉ,estatal,False
10517,50420632153099,42,LA PAMPA,63,CHICAL CO,estatal,False
10518,50421542153104,42,LA PAMPA,154,UTRACÁN,estatal,False
10519,50421052153107,42,LA PAMPA,105,MARACÓ,estatal,False
10520,50420702153109,42,LA PAMPA,70,GUATRACHÉ,estatal,False
10521,50020012315965,2,CABA,14,COMUNA 14,privado,False
10522,13060562304078,6,BUENOS AIRES,56,BAHÍA BLANCA,privado,False
10523,50020012315969,2,CABA,10,COMUNA 10,privado,False
10524,50020012315971,2,CABA,12,COMUNA 12,privado,False
10525,51020012315973,2,CABA,8,COMUNA 8,privado,False
10526,50020012315975,2,CABA,9,COMUNA 9,privado,False
10527,51064272304080,6,BUENOS AIRES,427,LA MATANZA,privado,False
10528,14060562304086,6,BUENOS AIRES,56,BAHÍA BLANCA,privado,False
10529,50065682304090,6,BUENOS AIRES,568,MORÓN,estatal,False
10530,14060562304092,6,BUENOS AIRES,56,BAHÍA BLANCA,privado,False
10531,52065682304094,6,BUENOS AIRES,568,MORÓN,privado,False
10532,53064272304104,6,BUENOS AIRES,427,LA MATANZA,privado,False
10533,14060562304106,6,BUENOS AIRES,56,BAHÍA BLANCA,privado,False
10534,50020012315987,2,CABA,2,COMUNA 2,privado,False
10535,14060562304109,6,BUENOS AIRES,56,BAHÍA BLANCA,privado,False
10536,14062312304111,6,BUENOS AIRES,231,DAIREAUX,privado,False
10537,52064082304125,6,BUENOS AIRES,408,HURLINGHAM,privado,False
10538,13067702304127,6,BUENOS AIRES,770,SAN PEDRO,privado,False
10539,14067702304143,6,BUENOS AIRES,770,SAN PEDRO,privado,False
10540,13067702304145,6,BUENOS AIRES,770,SAN PEDRO,privado,False
10541,50020012315963,2,CABA,6,COMUNA 6,privado,False
10542,50064272304147,6,BUENOS AIRES,427,LA MATANZA,privado,False
10543,14060702304149,6,BUENOS AIRES,70,BARADERO,privado,False
10544,13065952304153,6,BUENOS AIRES,595,OLAVARRÍA,privado,False
10545,13065952304155,6,BUENOS AIRES,595,OLAVARRÍA,privado,False
10546,52064082304173,6,BUENOS AIRES,408,HURLINGHAM,privado,False
10547,50740562180125,74,SAN LUIS,56,LA CAPITAL,estatal,False
10548,50740562180127,74,SAN LUIS,56,LA CAPITAL,estatal,False
10549,50740632180129,74,SAN LUIS,63,LIBERTADOR GENERAL SAN MARTÍN,estatal,False
10550,50740492180134,74,SAN LUIS,49,JUNÍN,estatal,False
10551,50740142180142,74,SAN LUIS,14,BELGRANO,estatal,False
10552,50740352180151,74,SAN LUIS,35,GENERAL PEDERNERA,estatal,False
10553,50740142180152,74,SAN LUIS,14,BELGRANO,estatal,False
10554,50740072180155,74,SAN LUIS,7,AYACUCHO,estatal,False
10555,50740282180156,74,SAN LUIS,28,CHACABUCO,estatal,False
10556,50740072180159,74,SAN LUIS,7,AYACUCHO,estatal,False
10557,50740212180163,74,SAN LUIS,21,CORONEL PRINGLES,estatal,False
10558,50740632180166,74,SAN LUIS,63,LIBERTADOR GENERAL SAN MARTÍN,estatal,False
10559,50740352180171,74,SAN LUIS,35,GENERAL PEDERNERA,estatal,False
10560,50740562380176,74,SAN LUIS,56,LA CAPITAL,privado,False
10561,50740562380182,74,SAN LUIS,56,LA CAPITAL,privado,False
10562,50740562380186,74,SAN LUIS,56,LA CAPITAL,privado,False
10563,50740352380192,74,SAN LUIS,35,GENERAL PEDERNERA,privado,False
10564,50740562380195,74,SAN LUIS,56,LA CAPITAL,privado,False
10565,50180212339260,18,CORRIENTES,21,CAPITAL,privado,False
10566,50180212339266,18,CORRIENTES,21,CAPITAL,privado,False
10567,50180212339268,18,CORRIENTES,21,CAPITAL,privado,False
10568,50180702339277,18,CORRIENTES,70,GOYA,privado,False
10569,50180212339278,18,CORRIENTES,21,CAPITAL,privado,False
10570,50180212339293,18,CORRIENTES,21,CAPITAL,privado,False
10571,50180912339301,18,CORRIENTES,91,LAVALLE,privado,False
10572,50180072339307,18,CORRIENTES,7,BELLA VISTA,privado,False
10573,50180212339312,18,CORRIENTES,21,CAPITAL,privado,False
10574,50180212339314,18,CORRIENTES,21,CAPITAL,privado,False
10575,50180212339326,18,CORRIENTES,21,CAPITAL,estatal,False
10576,50180212339329,18,CORRIENTES,21,CAPITAL,privado,False
10577,50180282339330,18,CORRIENTES,28,CONCEPCIÓN,privado,False
10578,50180212339332,18,CORRIENTES,21,CAPITAL,privado,False
10579,50180212339335,18,CORRIENTES,21,CAPITAL,privado,False
10580,50180142139339,18,CORRIENTES,14,BERÓN DE ASTRADA,estatal,False
10581,50180422239344,18,CORRIENTES,42,EMPEDRADO,estatal,False
10582,50180282139347,18,CORRIENTES,28,CONCEPCIÓN,estatal,False
10583,50180912239355,18,CORRIENTES,91,LAVALLE,estatal,False
10584,50181332139358,18,CORRIENTES,133,SAN COSME,estatal,False
10585,50181752139359,18,CORRIENTES,175,SAUCE,estatal,False
10586,50181682139362,18,CORRIENTES,168,SANTO TOMÉ,estatal,False
10587,50421542153113,42,LA PAMPA,154,UTRACÁN,estatal,False
10588,50421052153117,42,LA PAMPA,105,MARACÓ,estatal,False
10589,50420212453120,42,LA PAMPA,21,CAPITAL,estatal,False
10590,50420352153122,42,LA PAMPA,35,CONHELO,estatal,False
10591,50421542153125,42,LA PAMPA,154,UTRACÁN,estatal,False
10592,10460492155008,46,LA RIOJA,49,FAMATINA ,estatal,False
10593,10460212155009,46,LA RIOJA,119,SAN BLAS DE LOS SAUCES,estatal,False
10594,10460632155014,46,LA RIOJA,63,GENERAL BELGRANO,estatal,False
10595,10460842155019,46,LA RIOJA,84,GENERAL OCAMPO,estatal,False
10596,10460142155022,46,LA RIOJA,14,CAPITAL,estatal,True
10597,10460632155024,46,LA RIOJA,63,GENERAL BELGRANO,estatal,False
10598,10461122155025,46,LA RIOJA,112,ROSARIO VERA PEÑALOZA,estatal,False
10599,10460562155028,46,LA RIOJA,56,GENERAL ANGEL V. PEÑALOZA,estatal,False
10600,10460422155034,46,LA RIOJA,42,CHILECITO ,estatal,True
10601,10460142355038,46,LA RIOJA,14,CAPITAL,privado,False
10602,50460492155062,46,LA RIOJA,49,FAMATINA ,estatal,False
10603,50460142155063,46,LA RIOJA,14,CAPITAL,estatal,False
10604,50460072155064,46,LA RIOJA,7,ARAUCO,estatal,False
10605,50460142155071,46,LA RIOJA,14,CAPITAL,estatal,False
10606,50461122155085,46,LA RIOJA,112,ROSARIO VERA PEÑALOZA,estatal,False
10607,13064132304119,6,BUENOS AIRES,413,JUNÍN,privado,False
10608,50068402304129,6,BUENOS AIRES,840,TRES DE FEBRERO,privado,False
10609,15067632304131,6,BUENOS AIRES,763,SAN NICOLÁS,privado,False
10610,14067352304135,6,BUENOS AIRES,735,SAN ANTONIO DE ARECO,privado,False
10611,50064082304137,6,BUENOS AIRES,408,HURLINGHAM,privado,False
10612,50068402304139,6,BUENOS AIRES,840,TRES DE FEBRERO,privado,False
10613,50064272304141,6,BUENOS AIRES,427,LA MATANZA,privado,False
10614,53064272104175,6,BUENOS AIRES,427,LA MATANZA,estatal,False
10615,53064082304177,6,BUENOS AIRES,408,HURLINGHAM,privado,False
10616,50065682304179,6,BUENOS AIRES,568,MORÓN,privado,False
10617,51064272304181,6,BUENOS AIRES,427,LA MATANZA,privado,False
10618,53064272304185,6,BUENOS AIRES,427,LA MATANZA,privado,False
10619,50065682304187,6,BUENOS AIRES,568,MORÓN,privado,False
10620,51065812304265,6,BUENOS AIRES,581,NECOCHEA,privado,False
10621,53063572304267,6,BUENOS AIRES,357,GENERAL PUEYRREDÓN,privado,False
10622,50063572304269,6,BUENOS AIRES,357,GENERAL PUEYRREDÓN,privado,False
10623,52067912304271,6,BUENOS AIRES,791,TANDIL,privado,False
10624,52063572304307,6,BUENOS AIRES,357,GENERAL PUEYRREDÓN,privado,False
10625,53066442304349,6,BUENOS AIRES,644,PINAMAR ,privado,False
10626,53068682304351,6,BUENOS AIRES,868,VILLA GESELL ,privado,False
10627,10580352767007,58,NEUQUÉN,35,CONFLUENCIA,privado,True
10628,10581052167012,58,NEUQUÉN,105,PICUNCHES,estatal,False
10629,10580352167014,58,NEUQUÉN,35,CONFLUENCIA,estatal,False
10630,10580352167015,58,NEUQUÉN,35,CONFLUENCIA,estatal,False
10631,50068402304088,6,BUENOS AIRES,840,TRES DE FEBRERO,privado,False
10632,50064272304116,6,BUENOS AIRES,427,LA MATANZA,privado,False
10633,50063572304371,6,BUENOS AIRES,357,GENERAL PUEYRREDÓN,privado,False
10634,50740072380201,74,SAN LUIS,7,AYACUCHO,privado,False
10635,50740562380202,74,SAN LUIS,56,LA CAPITAL,privado,False
10636,50740562380211,74,SAN LUIS,56,LA CAPITAL,privado,False
10637,50740562380216,74,SAN LUIS,56,LA CAPITAL,privado,False
10638,50740352180228,74,SAN LUIS,35,GENERAL PEDERNERA,estatal,False
10639,50740562380235,74,SAN LUIS,56,LA CAPITAL,privado,False
10640,51740562380243,74,SAN LUIS,56,LA CAPITAL,privado,False
10641,52740352380253,74,SAN LUIS,35,GENERAL PEDERNERA,privado,False
10642,10780492183008,78,SANTA CRUZ,49,RÍO CHICO,estatal,False
10643,10780212183013,78,SANTA CRUZ,21,GÜER AIKE,estatal,True
10644,10780072183015,78,SANTA CRUZ,7,CORPEN AIKE,estatal,False
10645,10780142183021,78,SANTA CRUZ,14,DESEADO,estatal,False
10646,13780212183026,78,SANTA CRUZ,21,GÜER AIKE,estatal,False
10647,15780212183027,78,SANTA CRUZ,21,GÜER AIKE,estatal,False
10648,50780142183029,78,SANTA CRUZ,14,DESEADO,estatal,False
10649,50780212383032,78,SANTA CRUZ,21,GÜER AIKE,privado,False
10650,50780282183034,78,SANTA CRUZ,28,LAGO ARGENTINO,estatal,False
10651,50181332139367,18,CORRIENTES,133,SAN COSME,estatal,False
10652,50180912139371,18,CORRIENTES,91,LAVALLE,estatal,False
10653,50180492139374,18,CORRIENTES,49,ESQUINA,estatal,False
10654,50180632239376,18,CORRIENTES,63,GENERAL PAZ,estatal,False
10655,50180772139384,18,CORRIENTES,77,ITATÍ,estatal,False
10656,50180352239386,18,CORRIENTES,35,CURUZÚ CUATIÁ,estatal,False
10657,50180212239387,18,CORRIENTES,21,CAPITAL,estatal,False
10658,50180212239394,18,CORRIENTES,21,CAPITAL,estatal,False
10659,50180212239396,18,CORRIENTES,21,CAPITAL,estatal,False
10660,50180212239405,18,CORRIENTES,21,CAPITAL,estatal,False
10661,50181402139411,18,CORRIENTES,140,SAN LUIS DEL PALMAR,estatal,False
10662,50180982139422,18,CORRIENTES,98,MBURUCUYÁ,estatal,False
10663,50180212139424,18,CORRIENTES,21,CAPITAL,estatal,False
10664,50180212239425,18,CORRIENTES,21,CAPITAL,estatal,False
10665,50180982139428,18,CORRIENTES,98,MBURUCUYÁ,estatal,False
10666,50180422139432,18,CORRIENTES,42,EMPEDRADO,estatal,False
10667,50180212239434,18,CORRIENTES,21,CAPITAL,estatal,False
10668,50180212239439,18,CORRIENTES,21,CAPITAL,estatal,False
10669,50180702139441,18,CORRIENTES,70,GOYA,estatal,False
10670,50181122239447,18,CORRIENTES,112,MONTE CASEROS,estatal,False
10671,50181752139451,18,CORRIENTES,175,SAUCE,estatal,False
10672,50180072139454,18,CORRIENTES,7,BELLA VISTA,estatal,False
10673,51180702339459,18,CORRIENTES,70,GOYA,privado,False
10674,51180212139462,18,CORRIENTES,21,CAPITAL,estatal,False
10675,50461122155096,46,LA RIOJA,112,ROSARIO VERA PEÑALOZA,estatal,False
10676,50460142155099,46,LA RIOJA,14,CAPITAL,estatal,False
10677,50460422155101,46,LA RIOJA,42,CHILECITO ,estatal,False
10678,50460422155108,46,LA RIOJA,42,CHILECITO ,estatal,False
10679,50461122155110,46,LA RIOJA,112,ROSARIO VERA PEÑALOZA,estatal,False
10680,50460912155119,46,LA RIOJA,91,GENERAL SAN MARTÍN,estatal,False
10681,50460912155131,46,LA RIOJA,91,GENERAL SAN MARTÍN,estatal,False
10682,50460142355135,46,LA RIOJA,14,CAPITAL,privado,False
10683,50460492155138,46,LA RIOJA,49,FAMATINA ,estatal,False
10684,50460702155148,46,LA RIOJA,70,GENERAL JUAN F. QUIROGA,estatal,False
10685,50460142155155,46,LA RIOJA,14,CAPITAL,estatal,False
10686,50461052155157,46,LA RIOJA,70,GENERAL JUAN F. QUIROGA,estatal,False
10687,50460632155167,46,LA RIOJA,21,CASTRO BARROS,estatal,False
10688,50460282155168,46,LA RIOJA,28,CORONEL FELIPE VARELA,estatal,False
10689,50460492155170,46,LA RIOJA,49,FAMATINA ,estatal,False
10690,50460492155171,46,LA RIOJA,28,CORONEL FELIPE VARELA,estatal,False
10691,50460492155177,46,LA RIOJA,49,FAMATINA ,estatal,False
10692,50460352155178,46,LA RIOJA,35,CHAMICAL ,estatal,False
10693,10580842167017,58,NEUQUÉN,84,ÑORQUÍN,estatal,False
10694,10580212167019,58,NEUQUÉN,21,CATÁN LIL,estatal,False
10695,10580912167026,58,NEUQUÉN,91,PEHUENCHES,estatal,False
10696,10580352167035,58,NEUQUÉN,35,CONFLUENCIA,estatal,False
10697,10580562167036,58,NEUQUÉN,56,LÁCAR,estatal,False
10698,50580562367046,58,NEUQUÉN,56,LÁCAR,privado,False
10699,50580352367048,58,NEUQUÉN,35,CONFLUENCIA,privado,False
10700,50580422167055,58,NEUQUÉN,42,CHOS MALAL,estatal,False
10701,50581122167056,58,NEUQUÉN,112,ZAPALA ,estatal,False
10702,50580352167065,58,NEUQUÉN,35,CONFLUENCIA,estatal,False
10703,50580352167067,58,NEUQUÉN,35,CONFLUENCIA,estatal,False
10704,50580352167069,58,NEUQUÉN,35,CONFLUENCIA,estatal,False
10705,50580842167079,58,NEUQUÉN,84,ÑORQUÍN,estatal,False
10706,50140142335009,14,CÓRDOBA,14,CAPITAL,privado,False
10707,50580422167081,58,NEUQUÉN,42,CHOS MALAL,estatal,False
10708,50580352167083,58,NEUQUÉN,35,CONFLUENCIA,estatal,False
10709,50580422167087,58,NEUQUÉN,42,CHOS MALAL,estatal,False
10710,50580422167093,58,NEUQUÉN,42,CHOS MALAL,estatal,False
10711,50580352167097,58,NEUQUÉN,35,CONFLUENCIA,estatal,False
10712,50580352167098,58,NEUQUÉN,35,CONFLUENCIA,estatal,False
10713,50580352167099,58,NEUQUÉN,35,CONFLUENCIA,estatal,False
10714,50580772167100,58,NEUQUÉN,77,MINAS,estatal,False
10715,53180212240264,18,CORRIENTES,21,CAPITAL,estatal,False
10716,50780142183047,78,SANTA CRUZ,14,DESEADO,estatal,False
10717,50780212183051,78,SANTA CRUZ,21,GÜER AIKE,estatal,False
10718,50780142183055,78,SANTA CRUZ,14,DESEADO,estatal,False
10719,50780142183059,78,SANTA CRUZ,14,DESEADO,estatal,False
10720,50780212383063,78,SANTA CRUZ,21,GÜER AIKE,privado,False
10721,50780142383095,78,SANTA CRUZ,14,DESEADO,privado,False
10722,50780212183096,78,SANTA CRUZ,21,GÜER AIKE,estatal,False
10723,50780212383097,78,SANTA CRUZ,21,GÜER AIKE,privado,False
10724,50780142183102,78,SANTA CRUZ,14,DESEADO,estatal,False
10725,50780212183105,78,SANTA CRUZ,21,GÜER AIKE,estatal,False
10726,51780142383107,78,SANTA CRUZ,14,DESEADO,privado,False
10727,51780142383117,78,SANTA CRUZ,14,DESEADO,privado,False
10728,51780422383118,78,SANTA CRUZ,42,MAGALLANES,privado,False
10729,52180702339467,18,CORRIENTES,70,GOYA,privado,False
10730,52180212339469,18,CORRIENTES,21,CAPITAL,privado,False
10731,52180212339481,18,CORRIENTES,21,CAPITAL,privado,False
10732,52180352339484,18,CORRIENTES,35,CURUZÚ CUATIÁ,privado,False
10733,52180212339485,18,CORRIENTES,21,CAPITAL,privado,False
10734,52180212339490,18,CORRIENTES,21,CAPITAL,privado,False
10735,10300912342007,30,ENTRE RÍOS,91,TALA,privado,False
10736,10300562142026,30,ENTRE RÍOS,56,GUALEGUAYCHÚ,estatal,True
10737,10300982142028,30,ENTRE RÍOS,98,URUGUAY,estatal,False
10738,10301052142030,30,ENTRE RÍOS,105,VICTORIA,estatal,False
10739,10300842142034,30,ENTRE RÍOS,84,PARANÁ,estatal,False
10740,10300422142043,30,ENTRE RÍOS,42,FELICIANO,estatal,False
10741,10300562142044,30,ENTRE RÍOS,56,GUALEGUAYCHÚ,estatal,False
10742,10300562142048,30,ENTRE RÍOS,56,GUALEGUAYCHÚ,estatal,False
10743,10300912142052,30,ENTRE RÍOS,91,TALA,estatal,False
10744,10301132142053,30,ENTRE RÍOS,113,VILLAGUAY,estatal,False
10745,10300632142056,30,ENTRE RÍOS,63,ISLAS DEL IBICUY,estatal,False
10746,10300082142064,30,ENTRE RÍOS,8,COLÓN,estatal,False
10747,10300282142068,30,ENTRE RÍOS,28,FEDERACIÓN,estatal,False
10748,50460772155183,46,LA RIOJA,77,GENERAL LAMADRID,estatal,False
10749,50460072155188,46,LA RIOJA,7,ARAUCO,estatal,False
10750,50460142155189,46,LA RIOJA,14,CAPITAL,estatal,False
10751,50460352155197,46,LA RIOJA,35,CHAMICAL ,estatal,False
10752,50460352155200,46,LA RIOJA,35,CHAMICAL ,estatal,False
10753,50460422155203,46,LA RIOJA,42,CHILECITO ,estatal,False
10754,50460142155207,46,LA RIOJA,28,CORONEL FELIPE VARELA,estatal,False
10755,50460142155208,46,LA RIOJA,14,CAPITAL,estatal,False
10756,52460142355210,46,LA RIOJA,14,CAPITAL,privado,False
10757,53460142355212,46,LA RIOJA,14,CAPITAL,privado,False
10758,10500982357009,50,MENDOZA,98,SAN MARTÍN,privado,False
10759,51540282364966,54,MISIONES,28,CAPITAL,privado,False
10760,10500562357013,50,MENDOZA,56,LAVALLE,privado,False
10761,10500702157026,50,MENDOZA,70,MAIPÚ,estatal,True
10762,10500422157041,50,MENDOZA,42,LA PAZ ,estatal,False
10763,10500142157042,50,MENDOZA,14,GENERAL ALVEAR,estatal,True
10764,10500072357047,50,MENDOZA,7,CAPITAL,privado,True
10765,10500142357049,50,MENDOZA,14,GENERAL ALVEAR,privado,True
10766,51540282364970,54,MISIONES,28,CAPITAL,privado,False
10767,51540282364972,54,MISIONES,28,CAPITAL,privado,False
10768,51540282364974,54,MISIONES,28,CAPITAL,privado,False
10769,51540282364978,54,MISIONES,28,CAPITAL,privado,False
10770,50580352167101,58,NEUQUÉN,35,CONFLUENCIA,estatal,False
10771,50580422167113,58,NEUQUÉN,42,CHOS MALAL,estatal,False
10772,50580422167120,58,NEUQUÉN,42,CHOS MALAL,estatal,False
10773,50580772167124,58,NEUQUÉN,77,MINAS,estatal,False
10774,50580352167127,58,NEUQUÉN,35,CONFLUENCIA,estatal,False
10775,50580072167130,58,NEUQUÉN,7,ALUMINÉ,estatal,False
10776,50580352167132,58,NEUQUÉN,35,CONFLUENCIA,estatal,False
10777,50580352167134,58,NEUQUÉN,35,CONFLUENCIA,estatal,False
10778,50580352367149,58,NEUQUÉN,35,CONFLUENCIA,privado,False
10779,50140142335172,14,CÓRDOBA,14,CAPITAL,privado,False
10780,50580352367155,58,NEUQUÉN,35,CONFLUENCIA,privado,False
10781,50580352367160,58,NEUQUÉN,35,CONFLUENCIA,privado,False
10782,50580352367163,58,NEUQUÉN,35,CONFLUENCIA,privado,False
10783,50580352367166,58,NEUQUÉN,35,CONFLUENCIA,privado,False
10784,50580492367176,58,NEUQUÉN,49,HUILICHES,privado,False
10785,50221403027355,22,CHACO,140,SAN FERNANDO,privado,False
10786,51580352767182,58,NEUQUÉN,35,CONFLUENCIA,privado,False
10787,51580352367185,58,NEUQUÉN,35,CONFLUENCIA,privado,False
10788,51780142383122,78,SANTA CRUZ,14,DESEADO,privado,False
10789,51780212383127,78,SANTA CRUZ,21,GÜER AIKE,privado,False
10790,52780212383139,78,SANTA CRUZ,21,GÜER AIKE,privado,False
10791,52780212383146,78,SANTA CRUZ,21,GÜER AIKE,privado,False
10792,52780212383147,78,SANTA CRUZ,21,GÜER AIKE,privado,False
10793,52780212383157,78,SANTA CRUZ,21,GÜER AIKE,privado,False
10794,52780142383160,78,SANTA CRUZ,14,DESEADO,privado,False
10795,52780212383162,78,SANTA CRUZ,21,GÜER AIKE,privado,False
10796,52780212383169,78,SANTA CRUZ,21,GÜER AIKE,privado,False
10797,53780422383179,78,SANTA CRUZ,42,MAGALLANES,privado,False
10798,10821052184000,82,SANTA FE,105,SAN JERÓNIMO,estatal,False
10799,10821052184002,82,SANTA FE,105,SAN JERÓNIMO,estatal,False
10800,10820842384017,82,SANTA FE,84,ROSARIO,privado,True
10801,10820772384018,82,SANTA FE,77,9 DE JULIO,privado,False
10802,10820072384019,82,SANTA FE,7,BELGRANO,privado,False
10803,10820702384023,82,SANTA FE,70,LAS COLONIAS,privado,False
10804,10820842384029,82,SANTA FE,84,ROSARIO,privado,False
10805,10300702142075,30,ENTRE RÍOS,70,LA PAZ,estatal,False
10806,10300842142080,30,ENTRE RÍOS,84,PARANÁ,estatal,False
10807,10300212342093,30,ENTRE RÍOS,21,DIAMANTE,privado,True
10808,10300082342106,30,ENTRE RÍOS,8,COLÓN,privado,False
10809,10300842342108,30,ENTRE RÍOS,84,PARANÁ,privado,False
10810,10300842342113,30,ENTRE RÍOS,84,PARANÁ,privado,False
10811,11300842342115,30,ENTRE RÍOS,84,PARANÁ,privado,True
10812,52060582306641,6,BUENOS AIRES,658,QUILMES,privado,False
10813,13300842342129,30,ENTRE RÍOS,84,PARANÁ,privado,False
10814,50067562306643,6,BUENOS AIRES,756,SAN ISIDRO,privado,False
10815,15300842342140,30,ENTRE RÍOS,84,PARANÁ,privado,False
10816,15301132142141,30,ENTRE RÍOS,113,VILLAGUAY,estatal,False
10817,50300492142144,30,ENTRE RÍOS,49,GUALEGUAY,estatal,False
10818,50301132142147,30,ENTRE RÍOS,113,VILLAGUAY,estatal,False
10819,50300152342155,30,ENTRE RÍOS,15,CONCORDIA,privado,False
10820,50300772142158,30,ENTRE RÍOS,77,NOGOYÁ,estatal,False
10821,50300982142160,30,ENTRE RÍOS,98,URUGUAY,estatal,False
10822,50501052158500,50,MENDOZA,105,SAN RAFAEL,estatal,False
10823,11500072757058,50,MENDOZA,7,CAPITAL,privado,True
10824,13500282157061,50,MENDOZA,28,GUAYMALLÉN,estatal,False
10825,13500702357062,50,MENDOZA,70,MAIPÚ,privado,False
10826,14500072357067,50,MENDOZA,7,CAPITAL,privado,False
10827,14500072357070,50,MENDOZA,7,CAPITAL,privado,False
10828,14500072357074,50,MENDOZA,7,CAPITAL,privado,False
10829,50100072124371,10,CATAMARCA,7,AMBATO,estatal,False
10830,50500212157111,50,MENDOZA,21,GODOY CRUZ,estatal,False
10831,50501192157116,50,MENDOZA,119,TUNUYÁN,estatal,False
10832,50500912157119,50,MENDOZA,91,SAN CARLOS,estatal,False
10833,50500702157135,50,MENDOZA,70,MAIPÚ,estatal,False
10834,50501262157141,50,MENDOZA,126,TUPUNGATO,estatal,False
10835,50500562157146,50,MENDOZA,56,LAVALLE,estatal,False
10836,50500562157150,50,MENDOZA,56,LAVALLE,estatal,False
10837,10020012315468,2,CABA,7,COMUNA 7,privado,True
10838,50020012315514,2,CABA,1,COMUNA 1,privado,False
10839,50020012315516,2,CABA,2,COMUNA 2,privado,False
10840,52020012315592,2,CABA,15,COMUNA 15,privado,False
10841,50020012315612,2,CABA,15,COMUNA 15,privado,False
10842,50020012315689,2,CABA,2,COMUNA 2,privado,False
10843,50020012315691,2,CABA,2,COMUNA 2,privado,False
10844,52020012315693,2,CABA,2,COMUNA 2,privado,False
10845,52580352367220,58,NEUQUÉN,35,CONFLUENCIA,privado,False
10846,52580352367224,58,NEUQUÉN,35,CONFLUENCIA,privado,False
10847,10620422370004,62,RÍO NEGRO,42,GENERAL ROCA,privado,True
10848,10620422370008,62,RÍO NEGRO,42,GENERAL ROCA,privado,True
10849,10620422170009,62,RÍO NEGRO,42,GENERAL ROCA,estatal,False
10850,10620072170022,62,RÍO NEGRO,7,ADOLFO ALSINA,estatal,False
10851,10620422170023,62,RÍO NEGRO,42,GENERAL ROCA,estatal,False
10852,10620912170028,62,RÍO NEGRO,91,25 DE MAYO,estatal,False
10853,10620562170029,62,RÍO NEGRO,56,ÑORQUINCÓ,estatal,False
10854,10620632170031,62,RÍO NEGRO,63,PICHI MAHUIDA,estatal,False
10855,10620492170034,62,RÍO NEGRO,49,9 DE JULIO,estatal,False
10856,10620842170035,62,RÍO NEGRO,84,VALCHETA,estatal,False
10857,10620422170040,62,RÍO NEGRO,42,GENERAL ROCA,estatal,True
10858,10620422370049,62,RÍO NEGRO,42,GENERAL ROCA,privado,True
10859,12620422370053,62,RÍO NEGRO,42,GENERAL ROCA,privado,True
10860,13620422370054,62,RÍO NEGRO,42,GENERAL ROCA,privado,False
10861,14620422370055,62,RÍO NEGRO,42,GENERAL ROCA,privado,False
10862,15620422370071,62,RÍO NEGRO,42,GENERAL ROCA,privado,False
10863,10821052384042,82,SANTA FE,105,SAN JERÓNIMO,privado,False
10864,10821192384043,82,SANTA FE,119,SAN LORENZO,privado,False
10865,51540282365000,54,MISIONES,28,CAPITAL,privado,False
10866,10821262384058,82,SANTA FE,126,SAN MARTÍN,privado,False
10867,10820422384061,82,SANTA FE,42,GENERAL LÓPEZ,privado,False
10868,10820842184074,82,SANTA FE,84,ROSARIO,estatal,False
10869,10821192184075,82,SANTA FE,119,SAN LORENZO,estatal,False
10870,10820842284080,82,SANTA FE,84,ROSARIO,estatal,False
10871,10820842184083,82,SANTA FE,84,ROSARIO,estatal,True
10872,10821052184084,82,SANTA FE,105,SAN JERÓNIMO,estatal,False
10873,10820842384086,82,SANTA FE,84,ROSARIO,privado,True
10874,10821332184092,82,SANTA FE,133,VERA,estatal,False
10875,10820142184095,82,SANTA FE,14,CASEROS,estatal,False
10876,10820422184099,82,SANTA FE,42,GENERAL LÓPEZ,estatal,False
10877,51540282365008,54,MISIONES,28,CAPITAL,privado,False
10878,51540282365010,54,MISIONES,28,CAPITAL,privado,False
10879,15064272306668,6,BUENOS AIRES,427,LA MATANZA,privado,False
10880,50540422164986,54,MISIONES,42,ELDORADO,estatal,False
