id_provincia,rango,sexo,año,tiene_cobertura,cantidad
46,35 a 54,mujer,2010,False,10606
46,35 a 54,mujer,2010,True,26348
46,35 a 54,varon,2010,False,12234
46,35 a 54,varon,2010,True,24325
46,55 a 74,mujer,2010,False,2817
46,55 a 74,mujer,2010,True,16748
46,55 a 74,varon,2010,False,3850
46,55 a 74,varon,2010,True,14681
46,75 y mas,mujer,2010,False,323
46,75 y mas,mujer,2010,True,5720
46,75 y mas,varon,2010,False,303
46,75 y mas,varon,2010,True,3654
74,0 a 14,mujer,2010,False,95317
74,0 a 14,mujer,2010,True,123787
74,0 a 14,varon,2010,False,97872
74,0 a 14,varon,2010,True,129107
74,15 a 34,mujer,2010,False,126133
74,15 a 34,mujer,2010,True,160823
74,15 a 34,varon,2010,False,132673
74,15 a 34,varon,2010,True,154267
74,35 a 54,mujer,2010,False,68811
74,35 a 54,mujer,2010,True,131206
74,35 a 54,varon,2010,False,66783
74,35 a 54,varon,2010,True,117207
74,55 a 74,mujer,2010,False,21446
74,55 a 74,mujer,2010,True,116810
74,55 a 74,varon,2010,False,30396
74,55 a 74,varon,2010,True,89150
74,75 y mas,mujer,2010,False,1272
74,75 y mas,mujer,2010,True,46116
74,75 y mas,varon,2010,False,951
74,75 y mas,varon,2010,True,28243
54,0 a 14,mujer,2010,False,86791
54,0 a 14,mujer,2010,True,89486
54,0 a 14,varon,2010,False,89599
54,0 a 14,varon,2010,True,92747
54,15 a 34,mujer,2010,False,89967
54,15 a 34,mujer,2010,True,97605
54,15 a 34,varon,2010,False,93164
54,15 a 34,varon,2010,True,89519
54,35 a 54,mujer,2010,False,42185
54,35 a 54,mujer,2010,True,74482
54,35 a 54,varon,2010,False,45882
54,35 a 54,varon,2010,True,67439
54,55 a 74,mujer,2010,False,11646
54,55 a 74,mujer,2010,True,46778
54,55 a 74,varon,2010,False,17675
54,55 a 74,varon,2010,True,39870
54,75 y mas,mujer,2010,False,1405
54,75 y mas,mujer,2010,True,13735
54,75 y mas,varon,2010,False,1065
54,75 y mas,varon,2010,True,10269
58,0 a 14,mujer,2010,False,26333
58,0 a 14,mujer,2010,True,44374
58,0 a 14,varon,2010,False,27720
58,0 a 14,varon,2010,True,47641
58,15 a 34,mujer,2010,False,38066
58,15 a 34,mujer,2010,True,57449
58,15 a 34,varon,2010,False,39804
58,15 a 34,varon,2010,True,55272
58,35 a 54,mujer,2010,False,20066
58,35 a 54,mujer,2010,True,49474
58,35 a 54,varon,2010,False,21677
58,35 a 54,varon,2010,True,44242
58,55 a 74,mujer,2010,False,6336
58,55 a 74,mujer,2010,True,26783
58,55 a 74,varon,2010,False,9069
58,55 a 74,varon,2010,True,22604
58,75 y mas,mujer,2010,False,629
58,75 y mas,mujer,2010,True,7951
58,75 y mas,varon,2010,False,487
58,75 y mas,varon,2010,True,4714
26,0 a 14,mujer,2010,False,30021
26,0 a 14,mujer,2010,True,51251
26,0 a 14,varon,2010,False,31324
26,0 a 14,varon,2010,True,53382
26,15 a 34,mujer,2010,False,43412
26,15 a 34,mujer,2010,True,62350
26,15 a 34,varon,2010,False,45862
26,15 a 34,varon,2010,True,60437
26,35 a 54,mujer,2010,False,23211
26,35 a 54,mujer,2010,True,54543
26,35 a 54,varon,2010,False,26040
26,35 a 54,varon,2010,True,49271
26,55 a 74,mujer,2010,False,7148
26,55 a 74,mujer,2010,True,37164
26,55 a 74,varon,2010,False,11055
26,55 a 74,varon,2010,True,31500
26,75 y mas,mujer,2010,False,813
26,75 y mas,mujer,2010,True,12257
26,75 y mas,varon,2010,False,655
26,75 y mas,varon,2010,True,7840
14,0 a 14,mujer,2010,False,98567
14,0 a 14,mujer,2010,True,86139
14,0 a 14,varon,2010,False,103087
14,0 a 14,varon,2010,True,89632
14,15 a 34,mujer,2010,False,115912
14,15 a 34,mujer,2010,True,95026
14,15 a 34,varon,2010,False,113878
14,15 a 34,varon,2010,True,89432
14,35 a 54,mujer,2010,False,53761
14,35 a 54,mujer,2010,True,76940
14,35 a 54,varon,2010,False,54914
14,35 a 54,varon,2010,True,66888
14,55 a 74,mujer,2010,False,14576
14,55 a 74,mujer,2010,True,56054
14,55 a 74,varon,2010,False,19934
14,55 a 74,varon,2010,True,44739
14,75 y mas,mujer,2010,False,1435
14,75 y mas,mujer,2010,True,18285
14,75 y mas,varon,2010,False,1116
14,75 y mas,varon,2010,True,12975
70,0 a 14,mujer,2010,False,48699
70,0 a 14,mujer,2010,True,47482
70,0 a 14,varon,2010,False,50014
70,0 a 14,varon,2010,True,49177
70,15 a 34,mujer,2010,False,57422
70,15 a 34,mujer,2010,True,52962
70,15 a 34,varon,2010,False,59863
70,15 a 34,varon,2010,True,50659
70,35 a 54,mujer,2010,False,29149
70,35 a 54,mujer,2010,True,47331
70,35 a 54,varon,2010,False,29793
70,35 a 54,varon,2010,True,41267
70,55 a 74,mujer,2010,False,9187
70,55 a 74,mujer,2010,True,41026
70,55 a 74,varon,2010,False,12238
70,55 a 74,varon,2010,True,30772
70,75 y mas,mujer,2010,False,662
70,75 y mas,mujer,2010,True,13643
70,75 y mas,varon,2010,False,592
70,75 y mas,varon,2010,True,8318
74,0 a 14,mujer,2010,False,28240
74,0 a 14,mujer,2010,True,31311
74,0 a 14,varon,2010,False,28559
74,0 a 14,varon,2010,True,32598
74,15 a 34,mujer,2010,False,31922
74,15 a 34,mujer,2010,True,37528
74,15 a 34,varon,2010,False,33335
74,15 a 34,varon,2010,True,36011
74,35 a 54,mujer,2010,False,16545
74,35 a 54,mujer,2010,True,33207
74,35 a 54,varon,2010,False,19579
74,35 a 54,varon,2010,True,29604
74,55 a 74,mujer,2010,False,4570
74,55 a 74,mujer,2010,True,26139
74,55 a 74,varon,2010,False,7323
74,55 a 74,varon,2010,True,20474
74,75 y mas,mujer,2010,False,406
74,75 y mas,mujer,2010,True,8707
74,75 y mas,varon,2010,False,268
74,75 y mas,varon,2010,True,5399
78,0 a 14,mujer,2010,False,5499
78,0 a 14,mujer,2010,True,32293
78,0 a 14,varon,2010,False,5402
78,0 a 14,varon,2010,True,33241
78,15 a 34,mujer,2010,False,9775
78,15 a 34,mujer,2010,True,36398
78,15 a 34,varon,2010,False,11796
78,15 a 34,varon,2010,True,39228
78,35 a 54,mujer,2010,False,3939
78,35 a 54,mujer,2010,True,27460
78,35 a 54,varon,2010,False,5383
78,35 a 54,varon,2010,True,28744
78,55 a 74,mujer,2010,False,1225
78,55 a 74,mujer,2010,True,11874
78,55 a 74,varon,2010,False,1998
78,55 a 74,varon,2010,True,11642
78,75 y mas,mujer,2010,False,109
78,75 y mas,mujer,2010,True,2704
78,75 y mas,varon,2010,False,137
78,75 y mas,varon,2010,True,2001
82,0 a 14,mujer,2010,False,528808
82,0 a 14,mujer,2010,True,217256
82,0 a 14,varon,2010,False,547889
82,0 a 14,varon,2010,True,223765
82,15 a 34,mujer,2010,False,732757
82,15 a 34,mujer,2010,True,323171
82,15 a 34,varon,2010,False,725986
